case_id,base_case_id,current_level,current_profile,fault_terminal,fault_site,fault_component,representative_fault_node,component_type,fault_type,severity,service_years,ambient_temp,vent_state,door_state,t_fault_start,circuit_id,supply_mode,source_voltage_nominal,upstream_path_resistance,fault_x_mm,fault_y_mm,fault_z_mm,surface_area,conv_hA,heat_capacity,fuel_mass,burn_rate,contact_ceiling,contact_loosen_scale,oxide_scale,arc_voltage_base,arc_field_v_per_mm,k_arc_ayrton,arc_growth_coeff,arc_rebridge_coeff,arc_energy_zone_low,arc_energy_zone_high,gas_ignition_threshold,min_ignition_duration,min_arc_hold_current,spread_plume_scale,spread_harness_scale,spread_exposure_gain,spread_gas_threshold_scale,spread_temp_threshold_scale,spread_heat_threshold_scale,spread_exposure_threshold_scale,min_spread_signals,spread_current_floor,spread_current_ref_a,spread_current_span_a,ac_source_phase,ac_extinction_voltage,ac_restrike_voltage,ac_reignition_overshoot,ac_phase_extinction_band,seed
CASE_00050,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,50001
CASE_00051,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,51002
CASE_00052,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,52000
CASE_00053,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,53001
CASE_00054,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,54002
CASE_00055,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,55000
CASE_00056,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,56001
CASE_00057,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,57002
CASE_00058,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,58000
CASE_00059,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,59001
CASE_00060,DC_CONSTANT,2.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,60002
CASE_00061,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,61000
CASE_00062,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,62001
CASE_00063,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,63002
CASE_00064,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,64000
CASE_00065,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,65001
CASE_00066,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,66002
CASE_00067,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,67000
CASE_00068,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,68001
CASE_00069,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,69002
CASE_00070,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,70000
CASE_00071,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,71001
CASE_00072,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,72002
CASE_00073,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,73000
CASE_00074,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,74001
CASE_00075,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,75002
CASE_00076,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,76000
CASE_00077,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,77001
CASE_00078,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,78002
CASE_00079,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,79000
CASE_00080,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,80001
CASE_00081,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,81002
CASE_00082,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,82000
CASE_00083,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,83001
CASE_00084,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,84002
CASE_00085,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,85000
CASE_00086,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,86001
CASE_00087,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,87002
CASE_00088,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,88000
CASE_00089,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,89001
CASE_00090,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,90002
CASE_00091,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,91000
CASE_00092,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,92001
CASE_00093,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,93002
CASE_00094,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,94000
CASE_00095,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,95001
CASE_00096,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,96002
CASE_00097,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,97000
CASE_00098,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,98001
CASE_00099,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,99002
CASE_00100,DC_CONSTANT,5.0,constant,KM1_DC,KM1_DC,KM1_DC,KM1_DC,contactor_dc_terminal,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,300.0,305.0,1215.0,0.0084,0.076,128.0,20.0,0.125,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,100000
