"case_id","fault_terminal","component_type","supply_mode","current_level","service_years","vent_state","door_state","current_profile","ambient_temp","severity","seed"
"CASE_01764","X2","terminal_block","AC","25.0","5.0","off","closed","constant","26.0","0.75","1764002"
"CASE_01765","X2","terminal_block","AC","25.0","10.0","normal","closed","constant","26.0","0.75","1765000"
"CASE_01766","X2","terminal_block","AC","25.0","10.0","normal","closed","constant","26.0","0.75","1766001"
"CASE_01767","X2","terminal_block","AC","25.0","10.0","normal","closed","constant","26.0","0.75","1767002"
"CASE_01768","X2","terminal_block","AC","25.0","10.0","reduced","closed","constant","26.0","0.75","1768000"
"CASE_01769","X2","terminal_block","AC","25.0","10.0","reduced","closed","constant","26.0","0.75","1769001"
"CASE_01770","X2","terminal_block","AC","25.0","10.0","reduced","closed","constant","26.0","0.75","1770002"
"CASE_01771","X2","terminal_block","AC","25.0","10.0","forced","closed","constant","26.0","0.75","1771000"
"CASE_01772","X2","terminal_block","AC","25.0","10.0","forced","closed","constant","26.0","0.75","1772001"
"CASE_01773","X2","terminal_block","AC","25.0","10.0","forced","closed","constant","26.0","0.75","1773002"
"CASE_01774","X2","terminal_block","AC","25.0","10.0","off","closed","constant","26.0","0.75","1774000"
"CASE_01775","X2","terminal_block","AC","25.0","10.0","off","closed","constant","26.0","0.75","1775001"
"CASE_01776","X2","terminal_block","AC","25.0","10.0","off","closed","constant","26.0","0.75","1776002"
"CASE_01777","X2","terminal_block","AC","25.0","20.0","normal","closed","constant","26.0","0.75","1777000"
"CASE_01778","X2","terminal_block","AC","25.0","20.0","normal","closed","constant","26.0","0.75","1778001"
"CASE_01779","X2","terminal_block","AC","25.0","20.0","normal","closed","constant","26.0","0.75","1779002"
"CASE_01780","X2","terminal_block","AC","25.0","20.0","reduced","closed","constant","26.0","0.75","1780000"
"CASE_01781","X2","terminal_block","AC","25.0","20.0","reduced","closed","constant","26.0","0.75","1781001"
"CASE_01782","X2","terminal_block","AC","25.0","20.0","reduced","closed","constant","26.0","0.75","1782002"
"CASE_01783","X2","terminal_block","AC","25.0","20.0","forced","closed","constant","26.0","0.75","1783000"
"CASE_01784","X2","terminal_block","AC","25.0","20.0","forced","closed","constant","26.0","0.75","1784001"
"CASE_01785","X2","terminal_block","AC","25.0","20.0","forced","closed","constant","26.0","0.75","1785002"
"CASE_01786","X2","terminal_block","AC","25.0","20.0","off","closed","constant","26.0","0.75","1786000"
"CASE_01787","X2","terminal_block","AC","25.0","20.0","off","closed","constant","26.0","0.75","1787001"
"CASE_01788","X2","terminal_block","AC","25.0","20.0","off","closed","constant","26.0","0.75","1788002"
"CASE_01789","X2","terminal_block","AC","25.0","30.0","normal","closed","constant","26.0","0.75","1789000"
"CASE_01790","X2","terminal_block","AC","25.0","30.0","normal","closed","constant","26.0","0.75","1790001"
"CASE_01791","X2","terminal_block","AC","25.0","30.0","normal","closed","constant","26.0","0.75","1791002"
"CASE_01792","X2","terminal_block","AC","25.0","30.0","reduced","closed","constant","26.0","0.75","1792000"
"CASE_01793","X2","terminal_block","AC","25.0","30.0","reduced","closed","constant","26.0","0.75","1793001"
"CASE_01794","X2","terminal_block","AC","25.0","30.0","reduced","closed","constant","26.0","0.75","1794002"
"CASE_01795","X2","terminal_block","AC","25.0","30.0","forced","closed","constant","26.0","0.75","1795000"
"CASE_01796","X2","terminal_block","AC","25.0","30.0","forced","closed","constant","26.0","0.75","1796001"
"CASE_01797","X2","terminal_block","AC","25.0","30.0","forced","closed","constant","26.0","0.75","1797002"
"CASE_01798","X2","terminal_block","AC","25.0","30.0","off","closed","constant","26.0","0.75","1798000"
"CASE_01799","X2","terminal_block","AC","25.0","30.0","off","closed","constant","26.0","0.75","1799001"
"CASE_01800","X2","terminal_block","AC","25.0","30.0","off","closed","constant","26.0","0.75","1800002"
"CASE_01801","X2","terminal_block","AC","30.0","0.0","normal","closed","constant","26.0","0.75","1801000"
"CASE_01802","X2","terminal_block","AC","30.0","0.0","normal","closed","constant","26.0","0.75","1802001"
"CASE_01803","X2","terminal_block","AC","30.0","0.0","normal","closed","constant","26.0","0.75","1803002"
"CASE_01804","X2","terminal_block","AC","30.0","0.0","reduced","closed","constant","26.0","0.75","1804000"
"CASE_01805","X2","terminal_block","AC","30.0","0.0","reduced","closed","constant","26.0","0.75","1805001"
"CASE_01806","X2","terminal_block","AC","30.0","0.0","reduced","closed","constant","26.0","0.75","1806002"
"CASE_01807","X2","terminal_block","AC","30.0","0.0","forced","closed","constant","26.0","0.75","1807000"
"CASE_01808","X2","terminal_block","AC","30.0","0.0","forced","closed","constant","26.0","0.75","1808001"
"CASE_01809","X2","terminal_block","AC","30.0","0.0","forced","closed","constant","26.0","0.75","1809002"
"CASE_01810","X2","terminal_block","AC","30.0","0.0","off","closed","constant","26.0","0.75","1810000"
"CASE_01811","X2","terminal_block","AC","30.0","0.0","off","closed","constant","26.0","0.75","1811001"
"CASE_01812","X2","terminal_block","AC","30.0","0.0","off","closed","constant","26.0","0.75","1812002"
"CASE_01813","X2","terminal_block","AC","30.0","5.0","normal","closed","constant","26.0","0.75","1813000"
"CASE_01814","X2","terminal_block","AC","30.0","5.0","normal","closed","constant","26.0","0.75","1814001"
"CASE_01815","X2","terminal_block","AC","30.0","5.0","normal","closed","constant","26.0","0.75","1815002"
"CASE_01816","X2","terminal_block","AC","30.0","5.0","reduced","closed","constant","26.0","0.75","1816000"
"CASE_01817","X2","terminal_block","AC","30.0","5.0","reduced","closed","constant","26.0","0.75","1817001"
"CASE_01818","X2","terminal_block","AC","30.0","5.0","reduced","closed","constant","26.0","0.75","1818002"
"CASE_01819","X2","terminal_block","AC","30.0","5.0","forced","closed","constant","26.0","0.75","1819000"
"CASE_01820","X2","terminal_block","AC","30.0","5.0","forced","closed","constant","26.0","0.75","1820001"
"CASE_01821","X2","terminal_block","AC","30.0","5.0","forced","closed","constant","26.0","0.75","1821002"
"CASE_01822","X2","terminal_block","AC","30.0","5.0","off","closed","constant","26.0","0.75","1822000"
"CASE_01823","X2","terminal_block","AC","30.0","5.0","off","closed","constant","26.0","0.75","1823001"
"CASE_01824","X2","terminal_block","AC","30.0","5.0","off","closed","constant","26.0","0.75","1824002"
"CASE_01825","X2","terminal_block","AC","30.0","10.0","normal","closed","constant","26.0","0.75","1825000"
"CASE_01826","X2","terminal_block","AC","30.0","10.0","normal","closed","constant","26.0","0.75","1826001"
"CASE_01827","X2","terminal_block","AC","30.0","10.0","normal","closed","constant","26.0","0.75","1827002"
"CASE_01828","X2","terminal_block","AC","30.0","10.0","reduced","closed","constant","26.0","0.75","1828000"
"CASE_01829","X2","terminal_block","AC","30.0","10.0","reduced","closed","constant","26.0","0.75","1829001"
"CASE_01830","X2","terminal_block","AC","30.0","10.0","reduced","closed","constant","26.0","0.75","1830002"
"CASE_01831","X2","terminal_block","AC","30.0","10.0","forced","closed","constant","26.0","0.75","1831000"
"CASE_01832","X2","terminal_block","AC","30.0","10.0","forced","closed","constant","26.0","0.75","1832001"
"CASE_01833","X2","terminal_block","AC","30.0","10.0","forced","closed","constant","26.0","0.75","1833002"
"CASE_01834","X2","terminal_block","AC","30.0","10.0","off","closed","constant","26.0","0.75","1834000"
"CASE_01835","X2","terminal_block","AC","30.0","10.0","off","closed","constant","26.0","0.75","1835001"
"CASE_01836","X2","terminal_block","AC","30.0","10.0","off","closed","constant","26.0","0.75","1836002"
"CASE_01837","X2","terminal_block","AC","30.0","20.0","normal","closed","constant","26.0","0.75","1837000"
"CASE_01838","X2","terminal_block","AC","30.0","20.0","normal","closed","constant","26.0","0.75","1838001"
"CASE_01839","X2","terminal_block","AC","30.0","20.0","normal","closed","constant","26.0","0.75","1839002"
"CASE_01840","X2","terminal_block","AC","30.0","20.0","reduced","closed","constant","26.0","0.75","1840000"
"CASE_01841","X2","terminal_block","AC","30.0","20.0","reduced","closed","constant","26.0","0.75","1841001"
"CASE_01842","X2","terminal_block","AC","30.0","20.0","reduced","closed","constant","26.0","0.75","1842002"
"CASE_01843","X2","terminal_block","AC","30.0","20.0","forced","closed","constant","26.0","0.75","1843000"
"CASE_01844","X2","terminal_block","AC","30.0","20.0","forced","closed","constant","26.0","0.75","1844001"
"CASE_01845","X2","terminal_block","AC","30.0","20.0","forced","closed","constant","26.0","0.75","1845002"
"CASE_01846","X2","terminal_block","AC","30.0","20.0","off","closed","constant","26.0","0.75","1846000"
"CASE_01847","X2","terminal_block","AC","30.0","20.0","off","closed","constant","26.0","0.75","1847001"
"CASE_01848","X2","terminal_block","AC","30.0","20.0","off","closed","constant","26.0","0.75","1848002"
"CASE_01849","X2","terminal_block","AC","30.0","30.0","normal","closed","constant","26.0","0.75","1849000"
"CASE_01850","X2","terminal_block","AC","30.0","30.0","normal","closed","constant","26.0","0.75","1850001"
"CASE_01851","X2","terminal_block","AC","30.0","30.0","normal","closed","constant","26.0","0.75","1851002"
"CASE_01852","X2","terminal_block","AC","30.0","30.0","reduced","closed","constant","26.0","0.75","1852000"
"CASE_01853","X2","terminal_block","AC","30.0","30.0","reduced","closed","constant","26.0","0.75","1853001"
"CASE_01854","X2","terminal_block","AC","30.0","30.0","reduced","closed","constant","26.0","0.75","1854002"
"CASE_01855","X2","terminal_block","AC","30.0","30.0","forced","closed","constant","26.0","0.75","1855000"
"CASE_01856","X2","terminal_block","AC","30.0","30.0","forced","closed","constant","26.0","0.75","1856001"
"CASE_01857","X2","terminal_block","AC","30.0","30.0","forced","closed","constant","26.0","0.75","1857002"
"CASE_01858","X2","terminal_block","AC","30.0","30.0","off","closed","constant","26.0","0.75","1858000"
"CASE_01859","X2","terminal_block","AC","30.0","30.0","off","closed","constant","26.0","0.75","1859001"
"CASE_01860","X2","terminal_block","AC","30.0","30.0","off","closed","constant","26.0","0.75","1860002"
"CASE_01861","X2","terminal_block","AC","35.0","0.0","normal","closed","constant","26.0","0.75","1861000"
"CASE_01862","X2","terminal_block","AC","35.0","0.0","normal","closed","constant","26.0","0.75","1862001"
"CASE_01863","X2","terminal_block","AC","35.0","0.0","normal","closed","constant","26.0","0.75","1863002"
"CASE_01864","X2","terminal_block","AC","35.0","0.0","reduced","closed","constant","26.0","0.75","1864000"
"CASE_01865","X2","terminal_block","AC","35.0","0.0","reduced","closed","constant","26.0","0.75","1865001"
"CASE_01866","X2","terminal_block","AC","35.0","0.0","reduced","closed","constant","26.0","0.75","1866002"
"CASE_01867","X2","terminal_block","AC","35.0","0.0","forced","closed","constant","26.0","0.75","1867000"
"CASE_01868","X2","terminal_block","AC","35.0","0.0","forced","closed","constant","26.0","0.75","1868001"
"CASE_01869","X2","terminal_block","AC","35.0","0.0","forced","closed","constant","26.0","0.75","1869002"
"CASE_01870","X2","terminal_block","AC","35.0","0.0","off","closed","constant","26.0","0.75","1870000"
"CASE_01871","X2","terminal_block","AC","35.0","0.0","off","closed","constant","26.0","0.75","1871001"
"CASE_01872","X2","terminal_block","AC","35.0","0.0","off","closed","constant","26.0","0.75","1872002"
"CASE_01873","X2","terminal_block","AC","35.0","5.0","normal","closed","constant","26.0","0.75","1873000"
"CASE_01874","X2","terminal_block","AC","35.0","5.0","normal","closed","constant","26.0","0.75","1874001"
"CASE_01875","X2","terminal_block","AC","35.0","5.0","normal","closed","constant","26.0","0.75","1875002"
"CASE_01876","X2","terminal_block","AC","35.0","5.0","reduced","closed","constant","26.0","0.75","1876000"
"CASE_01877","X2","terminal_block","AC","35.0","5.0","reduced","closed","constant","26.0","0.75","1877001"
"CASE_01878","X2","terminal_block","AC","35.0","5.0","reduced","closed","constant","26.0","0.75","1878002"
"CASE_01879","X2","terminal_block","AC","35.0","5.0","forced","closed","constant","26.0","0.75","1879000"
"CASE_01880","X2","terminal_block","AC","35.0","5.0","forced","closed","constant","26.0","0.75","1880001"
"CASE_01881","X2","terminal_block","AC","35.0","5.0","forced","closed","constant","26.0","0.75","1881002"
"CASE_01882","X2","terminal_block","AC","35.0","5.0","off","closed","constant","26.0","0.75","1882000"
"CASE_01883","X2","terminal_block","AC","35.0","5.0","off","closed","constant","26.0","0.75","1883001"
"CASE_01884","X2","terminal_block","AC","35.0","5.0","off","closed","constant","26.0","0.75","1884002"
"CASE_01885","X2","terminal_block","AC","35.0","10.0","normal","closed","constant","26.0","0.75","1885000"
"CASE_01886","X2","terminal_block","AC","35.0","10.0","normal","closed","constant","26.0","0.75","1886001"
"CASE_01887","X2","terminal_block","AC","35.0","10.0","normal","closed","constant","26.0","0.75","1887002"
"CASE_01888","X2","terminal_block","AC","35.0","10.0","reduced","closed","constant","26.0","0.75","1888000"
"CASE_01889","X2","terminal_block","AC","35.0","10.0","reduced","closed","constant","26.0","0.75","1889001"
"CASE_01890","X2","terminal_block","AC","35.0","10.0","reduced","closed","constant","26.0","0.75","1890002"
"CASE_01891","X2","terminal_block","AC","35.0","10.0","forced","closed","constant","26.0","0.75","1891000"
"CASE_01892","X2","terminal_block","AC","35.0","10.0","forced","closed","constant","26.0","0.75","1892001"
"CASE_01893","X2","terminal_block","AC","35.0","10.0","forced","closed","constant","26.0","0.75","1893002"
"CASE_01894","X2","terminal_block","AC","35.0","10.0","off","closed","constant","26.0","0.75","1894000"
"CASE_01895","X2","terminal_block","AC","35.0","10.0","off","closed","constant","26.0","0.75","1895001"
"CASE_01896","X2","terminal_block","AC","35.0","10.0","off","closed","constant","26.0","0.75","1896002"
"CASE_01897","X2","terminal_block","AC","35.0","20.0","normal","closed","constant","26.0","0.75","1897000"
"CASE_01898","X2","terminal_block","AC","35.0","20.0","normal","closed","constant","26.0","0.75","1898001"
"CASE_01899","X2","terminal_block","AC","35.0","20.0","normal","closed","constant","26.0","0.75","1899002"
"CASE_01900","X2","terminal_block","AC","35.0","20.0","reduced","closed","constant","26.0","0.75","1900000"
"CASE_01901","X2","terminal_block","AC","35.0","20.0","reduced","closed","constant","26.0","0.75","1901001"
"CASE_01902","X2","terminal_block","AC","35.0","20.0","reduced","closed","constant","26.0","0.75","1902002"
"CASE_01903","X2","terminal_block","AC","35.0","20.0","forced","closed","constant","26.0","0.75","1903000"
"CASE_01904","X2","terminal_block","AC","35.0","20.0","forced","closed","constant","26.0","0.75","1904001"
"CASE_01905","X2","terminal_block","AC","35.0","20.0","forced","closed","constant","26.0","0.75","1905002"
"CASE_01906","X2","terminal_block","AC","35.0","20.0","off","closed","constant","26.0","0.75","1906000"
"CASE_01907","X2","terminal_block","AC","35.0","20.0","off","closed","constant","26.0","0.75","1907001"
"CASE_01908","X2","terminal_block","AC","35.0","20.0","off","closed","constant","26.0","0.75","1908002"
"CASE_01909","X2","terminal_block","AC","35.0","30.0","normal","closed","constant","26.0","0.75","1909000"
"CASE_01910","X2","terminal_block","AC","35.0","30.0","normal","closed","constant","26.0","0.75","1910001"
